time_space,flux_space
5.772164999999999679e+01,1.000175999999999954e+00
5.772314800000000190e+01,9.991649999999999698e-01
5.772464699999999738e+01,9.997190000000000243e-01
5.772614399999999790e+01,9.996669999999999723e-01
5.772764200000000301e+01,1.000286999999999926e+00
5.772914000000000101e+01,1.000064000000000064e+00
5.773063799999999901e+01,1.000167000000000028e+00
5.773214099999999860e+01,9.981830000000000425e-01
5.773363299999999754e+01,1.000559999999999894e+00
5.773513100000000264e+01,1.001390999999999920e+00
5.773662900000000064e+01,1.000604000000000049e+00
5.773812699999999865e+01,1.000057999999999891e+00
5.773962999999999823e+01,9.992940000000000156e-01
5.774112199999999717e+01,1.001158999999999910e+00
5.774262000000000228e+01,1.000072000000000072e+00
5.774411800000000028e+01,1.000135999999999914e+00
5.774561599999999828e+01,9.994459999999999456e-01
5.774711400000000339e+01,9.995399999999999840e-01
5.774861099999999681e+01,1.000572000000000017e+00
5.775010900000000191e+01,1.000669000000000031e+00
5.775160699999999991e+01,1.000898000000000065e+00
5.775310100000000091e+01,9.998329999999999718e-01
5.775460400000000050e+01,1.000493000000000077e+00
5.775610000000000355e+01,1.001314999999999955e+00
5.775759800000000155e+01,1.001468999999999943e+00
5.775909599999999955e+01,9.999219999999999775e-01
5.776059399999999755e+01,1.000963999999999965e+00
5.776209300000000013e+01,1.000100999999999907e+00
5.776359000000000066e+01,1.000191000000000052e+00
5.776508700000000118e+01,1.001152000000000042e+00
5.776658499999999918e+01,1.000007000000000090e+00
5.776808299999999718e+01,1.000167000000000028e+00
5.776958199999999977e+01,1.003498999999999919e+00
5.777107900000000029e+01,1.000402999999999931e+00
5.777257600000000082e+01,1.000674999999999981e+00
5.777407399999999882e+01,9.993950000000000333e-01
5.777557199999999682e+01,1.000591000000000008e+00
5.777707099999999940e+01,9.989320000000000421e-01
5.777856799999999993e+01,9.991860000000000186e-01
5.778006599999999793e+01,1.000450999999999979e+00
5.778156400000000303e+01,1.001727999999999952e+00
5.778306200000000104e+01,9.995279999999999720e-01
5.778455499999999745e+01,1.001910999999999996e+00
5.778605699999999956e+01,1.000601000000000074e+00
5.778755499999999756e+01,9.996249999999999858e-01
5.778905300000000267e+01,9.997150000000000203e-01
5.779055000000000319e+01,1.000275999999999943e+00
5.779204899999999867e+01,1.001065000000000094e+00
5.779354599999999920e+01,9.995100000000000096e-01
5.779504000000000019e+01,9.986460000000000337e-01
5.779654200000000230e+01,1.000752000000000086e+00
5.779803900000000283e+01,1.001052999999999971e+00
5.779953799999999831e+01,9.997089999999999588e-01
5.780103499999999883e+01,1.001851000000000047e+00
5.780253299999999683e+01,9.990289999999999448e-01
5.780403100000000194e+01,1.000083999999999973e+00
5.780552899999999994e+01,1.001203000000000065e+00
5.780702699999999794e+01,1.000645000000000007e+00
5.780852399999999847e+01,9.997800000000000020e-01
5.781001899999999694e+01,1.000099000000000071e+00
5.781152000000000157e+01,9.998599999999999710e-01
5.781301799999999957e+01,9.984650000000000469e-01
5.781451400000000262e+01,1.000917999999999974e+00
5.781601299999999810e+01,9.975579999999999448e-01
5.781751100000000321e+01,9.994250000000000078e-01
5.781900900000000121e+01,1.000988999999999907e+00
5.782050999999999874e+01,9.988500000000000156e-01
5.782200600000000179e+01,9.983929999999999749e-01
5.782350199999999774e+01,1.001050999999999913e+00
5.782500100000000032e+01,1.001039000000000012e+00
5.782649800000000084e+01,1.000617000000000090e+00
5.782799599999999884e+01,9.994629999999999903e-01
5.782949500000000143e+01,9.994089999999999918e-01
5.783099200000000195e+01,9.997000000000000330e-01
5.783248900000000248e+01,9.988430000000000364e-01
5.783398700000000048e+01,1.000453000000000037e+00
5.783549200000000212e+01,9.990120000000000111e-01
5.783699500000000171e+01,1.000694999999999890e+00
5.783849200000000224e+01,9.997519999999999740e-01
5.783997899999999959e+01,1.000588999999999951e+00
5.784147600000000011e+01,9.993349999999999733e-01
5.784297399999999811e+01,1.000839000000000034e+00
5.784447300000000070e+01,1.000405999999999906e+00
5.784597000000000122e+01,9.994300000000000406e-01
5.784896499999999975e+01,9.988080000000000291e-01
5.785046299999999775e+01,1.000275000000000025e+00
5.785196200000000033e+01,9.992550000000000043e-01
5.785345900000000086e+01,9.994990000000000263e-01
5.785495699999999886e+01,9.999839999999999840e-01
5.785645499999999686e+01,9.986949999999999994e-01
5.785795199999999738e+01,9.982079999999999842e-01
5.785945099999999996e+01,1.001339999999999897e+00
5.786094800000000049e+01,9.994549999999999823e-01
5.786244599999999849e+01,9.989440000000000541e-01
5.786393999999999949e+01,1.000239000000000100e+00
5.786544200000000160e+01,1.000401000000000096e+00
5.786693999999999960e+01,1.000694999999999890e+00
5.786843700000000013e+01,9.993640000000000301e-01
5.786993499999999813e+01,9.998629999999999463e-01
5.787143300000000323e+01,9.997690000000000188e-01
5.787293100000000123e+01,1.000601000000000074e+00
5.787442899999999923e+01,9.985760000000000192e-01
5.787592599999999976e+01,1.000294999999999934e+00
5.787742399999999776e+01,1.000347000000000097e+00
5.787892300000000034e+01,1.000844000000000067e+00
5.788042000000000087e+01,9.996559999999999890e-01
5.788191900000000345e+01,1.001319000000000070e+00
5.788341499999999940e+01,1.000942999999999916e+00
5.788491299999999740e+01,9.999879999999999880e-01
5.788641100000000250e+01,1.000221999999999944e+00
5.788790900000000050e+01,1.000011999999999901e+00
5.788941700000000168e+01,1.000094999999999956e+00
5.789090499999999651e+01,9.985910000000000064e-01
5.789240199999999703e+01,1.000520999999999994e+00
5.789390000000000214e+01,9.983880000000000532e-01
5.789539800000000014e+01,9.993980000000000086e-01
5.789689700000000272e+01,1.000161000000000078e+00
5.789839400000000325e+01,9.996319999999999650e-01
5.789989099999999667e+01,1.000059000000000031e+00
5.790138499999999766e+01,9.992879999999999541e-01
5.790288699999999977e+01,1.001009000000000038e+00
5.790438600000000235e+01,1.000939999999999941e+00
5.790588300000000288e+01,9.987810000000000299e-01
5.790738000000000341e+01,9.996760000000000090e-01
5.790887800000000141e+01,1.001373999999999986e+00
5.791037599999999941e+01,1.000083999999999973e+00
5.791187500000000199e+01,1.000019999999999909e+00
5.791337200000000252e+01,1.000658000000000047e+00
5.791487000000000052e+01,9.984389999999999654e-01
5.791636700000000104e+01,1.000804000000000027e+00
5.791786499999999904e+01,1.000213000000000019e+00
5.791936400000000162e+01,9.979860000000000397e-01
5.792086100000000215e+01,9.927009999999999446e-01
5.792235900000000015e+01,9.936540000000000372e-01
5.792385699999999815e+01,9.925289999999999946e-01
5.792536199999999980e+01,9.941020000000000412e-01
5.792685300000000126e+01,9.949419999999999931e-01
5.792835000000000178e+01,9.921780000000000044e-01
5.792984799999999979e+01,9.912840000000000540e-01
5.793135600000000096e+01,9.908689999999999998e-01
5.793284400000000289e+01,9.911990000000000522e-01
5.793434200000000089e+01,9.907589999999999453e-01
5.793583900000000142e+01,9.923570000000000446e-01
5.793733699999999942e+01,9.916800000000000059e-01
5.793883499999999742e+01,9.912769999999999637e-01
5.794033300000000253e+01,9.931860000000000133e-01
5.794183100000000053e+01,9.940710000000000379e-01
5.794332599999999900e+01,9.985230000000000494e-01
5.794482599999999906e+01,9.991799999999999571e-01
5.794632399999999706e+01,9.992999999999999661e-01
5.794782200000000216e+01,1.000259000000000009e+00
5.794932099999999764e+01,9.997850000000000348e-01
5.795081799999999816e+01,9.987340000000000106e-01
5.795231499999999869e+01,9.989310000000000134e-01
5.795381299999999669e+01,1.000402999999999931e+00
5.795531100000000180e+01,1.000696999999999948e+00
5.795680999999999727e+01,1.000197000000000003e+00
5.795830699999999780e+01,1.000202000000000035e+00
5.795980399999999833e+01,9.996580000000000465e-01
5.796130200000000343e+01,1.000714000000000103e+00
5.796280000000000143e+01,1.000612000000000057e+00
5.796429499999999990e+01,1.000618000000000007e+00
5.796579599999999743e+01,9.992140000000000466e-01
5.796729400000000254e+01,1.002488000000000046e+00
5.796879100000000307e+01,9.993079999999999741e-01
5.797029700000000219e+01,9.998590000000000533e-01
5.797177800000000047e+01,1.001082000000000027e+00
5.797328499999999707e+01,9.999169999999999447e-01
5.797478300000000218e+01,9.995939999999999825e-01
5.797628000000000270e+01,9.985720000000000152e-01
5.797777800000000070e+01,9.987179999999999946e-01
5.797927700000000328e+01,9.950259999999999661e-01
5.798077399999999670e+01,9.960240000000000204e-01
5.798227200000000181e+01,9.961470000000000047e-01
5.798376999999999981e+01,9.973549999999999915e-01
5.798526700000000034e+01,9.963729999999999531e-01
5.798676600000000292e+01,9.956129999999999702e-01
5.798826400000000092e+01,9.963260000000000449e-01
5.798976900000000256e+01,9.965249999999999941e-01
5.799125899999999945e+01,9.968129999999999491e-01
5.799275599999999997e+01,9.976969999999999450e-01
5.799425500000000255e+01,9.951020000000000421e-01
5.799575200000000308e+01,9.962889999999999802e-01
5.799725000000000108e+01,9.970040000000000013e-01
5.799873999999999796e+01,9.969019999999999548e-01
5.800024599999999708e+01,9.967540000000000289e-01
5.800174400000000219e+01,9.962189999999999657e-01
5.800324100000000271e+01,9.969959999999999933e-01
5.800473900000000071e+01,9.972640000000000393e-01
5.800623699999999872e+01,9.965619999999999479e-01
5.800773499999999672e+01,9.981379999999999697e-01
5.800923399999999930e+01,1.000070999999999932e+00
5.801073000000000235e+01,1.000874999999999959e+00
5.801222800000000035e+01,9.994709999999999983e-01
5.801372599999999835e+01,9.980499999999999927e-01
5.801522599999999841e+01,9.996810000000000418e-01
5.801672299999999893e+01,1.000116999999999923e+00
5.801822099999999693e+01,9.982550000000000034e-01
5.801971799999999746e+01,9.998200000000000420e-01
5.802121600000000257e+01,1.001393999999999895e+00
5.802271400000000057e+01,1.000054999999999916e+00
5.802421199999999857e+01,9.996220000000000105e-01
5.802570999999999657e+01,9.994279999999999831e-01
5.802720699999999709e+01,1.001085000000000003e+00
5.802870500000000220e+01,1.000329999999999941e+00
5.803020300000000020e+01,9.995960000000000401e-01
5.803170099999999820e+01,9.995690000000000408e-01
5.803319900000000331e+01,9.989320000000000421e-01
5.803469700000000131e+01,9.991470000000000073e-01
5.803619299999999726e+01,1.000610999999999917e+00
5.803769199999999984e+01,9.984600000000000142e-01
5.803918999999999784e+01,1.000661999999999940e+00
5.804068800000000294e+01,1.001638000000000028e+00
5.804218600000000094e+01,9.981419999999999737e-01
5.804367899999999736e+01,9.970409999999999551e-01
5.804518099999999947e+01,9.986899999999999666e-01
5.804667899999999747e+01,1.000483000000000011e+00
5.804817700000000258e+01,9.999679999999999680e-01
5.804967500000000058e+01,1.000912000000000024e+00
5.805117299999999858e+01,1.000723999999999947e+00
5.805267099999999658e+01,1.000235999999999903e+00
5.805416799999999711e+01,9.996990000000000043e-01
5.805566699999999969e+01,9.995789999999999953e-01
5.805716400000000021e+01,1.000135999999999914e+00
5.805865099999999757e+01,9.993300000000000516e-01
5.806016000000000332e+01,9.997869999999999813e-01
5.806165800000000132e+01,9.998669999999999503e-01
5.806315599999999932e+01,9.989810000000000079e-01
5.806465099999999779e+01,1.000261000000000067e+00
5.806615099999999785e+01,1.000223000000000084e+00
5.806764900000000296e+01,1.001668000000000003e+00
5.806914700000000096e+01,1.000194999999999945e+00
5.807064499999999896e+01,1.000407000000000046e+00
5.807214299999999696e+01,9.976979999999999738e-01
5.807362899999999684e+01,9.992680000000000451e-01
5.807513800000000259e+01,1.000909999999999966e+00
5.807663600000000059e+01,9.989409999999999679e-01
5.807813399999999859e+01,9.999200000000000310e-01
5.807963199999999659e+01,9.985589999999999744e-01
5.808112899999999712e+01,9.983199999999999852e-01
5.808262700000000223e+01,9.992100000000000426e-01
5.808412500000000023e+01,1.000888000000000000e+00
5.808562299999999823e+01,1.000240999999999936e+00
5.808712100000000333e+01,9.998939999999999495e-01
5.808862100000000339e+01,1.001209999999999933e+00
5.809011600000000186e+01,1.000194000000000027e+00
5.809160700000000332e+01,1.000590000000000090e+00
5.809311199999999786e+01,9.995169999999999888e-01
5.809461000000000297e+01,9.983819999999999917e-01
5.809610700000000350e+01,9.985870000000000024e-01
5.809760500000000150e+01,9.998340000000000005e-01
5.809910299999999950e+01,9.993459999999999566e-01
5.810060099999999750e+01,9.994210000000000038e-01
5.810209900000000260e+01,9.999200000000000310e-01
5.810359700000000061e+01,1.001560000000000006e+00
5.810509400000000113e+01,1.000815999999999928e+00
5.810659199999999913e+01,1.000818999999999903e+00
5.810808999999999713e+01,1.000404000000000071e+00
5.810958800000000224e+01,1.000609000000000082e+00
5.811108500000000276e+01,9.979170000000000540e-01
5.811258399999999824e+01,1.000345999999999957e+00
5.811408099999999877e+01,1.000464999999999938e+00
5.811558000000000135e+01,1.000525000000000109e+00
5.811707700000000187e+01,1.000828000000000051e+00
5.811857499999999987e+01,9.990980000000000416e-01
5.812007299999999788e+01,1.001532000000000089e+00
5.812157100000000298e+01,1.000488999999999962e+00
5.812306800000000351e+01,9.995100000000000096e-01
5.812456600000000151e+01,1.001711000000000018e+00
5.812606399999999951e+01,1.000092999999999899e+00
5.812756499999999704e+01,9.987190000000000234e-01
5.812906900000000121e+01,9.998129999999999518e-01
5.813055800000000062e+01,1.000391000000000030e+00
5.813205599999999862e+01,9.994020000000000126e-01
5.813355299999999914e+01,9.990719999999999601e-01
5.813505099999999715e+01,1.000337000000000032e+00
5.813654900000000225e+01,9.983239999999999892e-01
5.813804700000000025e+01,1.001092000000000093e+00
5.813954400000000078e+01,1.000138999999999889e+00
5.814104199999999878e+01,1.001108000000000109e+00
5.814253999999999678e+01,1.001049000000000078e+00
5.814403800000000189e+01,9.999320000000000430e-01
5.814554600000000306e+01,1.000040999999999958e+00
5.814703300000000041e+01,9.995960000000000401e-01
5.814846699999999657e+01,9.997749999999999693e-01
5.815002900000000352e+01,9.974159999999999693e-01
5.815152700000000152e+01,1.000585999999999975e+00
5.815302499999999952e+01,1.000232999999999928e+00
5.815452299999999752e+01,9.998059999999999725e-01
5.815601999999999805e+01,9.998759999999999870e-01
5.815751800000000316e+01,9.996399999999999730e-01
5.815901600000000116e+01,9.997589999999999533e-01
5.816051399999999916e+01,1.000132000000000021e+00
5.816202200000000033e+01,1.001106999999999969e+00
5.816351399999999927e+01,9.992020000000000346e-01
5.816500700000000279e+01,1.000248999999999944e+00
5.816650500000000079e+01,9.989970000000000239e-01
5.816799300000000272e+01,9.998820000000000485e-01
5.816950099999999679e+01,1.000823999999999936e+00
5.817099900000000190e+01,1.000067000000000039e+00
5.817249600000000243e+01,1.001503999999999950e+00
5.817399400000000043e+01,1.000308999999999893e+00
5.817549600000000254e+01,9.987390000000000434e-01
5.817699000000000353e+01,9.949130000000000473e-01
5.817848800000000153e+01,9.943870000000000209e-01
5.817998599999999954e+01,9.924610000000000376e-01
5.818148300000000006e+01,9.935230000000000450e-01
5.818298200000000264e+01,9.938040000000000207e-01
5.818447900000000317e+01,9.929540000000000033e-01
5.818597700000000117e+01,9.942180000000000462e-01
5.818747499999999917e+01,9.932199999999999918e-01
5.818897700000000128e+01,9.918120000000000269e-01
5.819047100000000228e+01,9.924009999999999776e-01
5.819196900000000028e+01,9.925289999999999946e-01
5.819346600000000080e+01,9.924119999999999608e-01
5.819496399999999880e+01,9.920020000000000504e-01
5.819646199999999681e+01,9.917660000000000364e-01
5.819796000000000191e+01,9.911450000000000538e-01
